stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.8,0,0,0.8,1.66,0,2.59
3dpf,6.26,0,0,0.43,3.75,0,0
5dpf,0.41,0.31,0,0,0,0,0.5
10dpf,3.06,0,0.88,0,2,1.29,0
