stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.94,0,0
2dpf,2.23,0,1.13,0.58,1.46,0,0,1.13
3dpf,4.05,0,0,0,2.33,0,1.02,0.67
5dpf,0.68,0,0,0,1.86,0,0.9,2.04
10dpf,3.29,1.1,0.37,0,3.76,0,0.8,0
