stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.96,0,0,0,0.84,0.81,0,0
2dpf,4.3,0,1.87,0,30.44,45.82,4.82,0.99
3dpf,0.44,0,0.43,0,1.28,70.81,6.61,0
5dpf,2.82,0.57,1.22,0.89,6,79.65,17.56,2.19
10dpf,2.48,0,0.41,0.47,2.18,64.87,7.43,0.44
