stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,263.27,0,12.49,0,39.32,0,0,0,49.01,25.62
12hpf,73.03,0,26.51,8.58,18.57,15.19,0,6.05,122.86,15.7
14hpf,59.17,0,13.58,2.33,7.61,2.34,0,2.31,49.74,5.77
16hpf,103.38,4.77,33.29,5.64,61.81,20.95,5.33,2.32,89.09,43.01
19hpf,60.54,0,7.98,0,9.92,9.37,0,0,14.19,3.57
24hpf,44.56,2.9,4.24,3.09,12.6,3.84,2.82,0,17.15,3.7
2dpf,143.47,5.57,15.39,8.59,37.56,67.93,11.04,0.63,54.98,25.61
3dpf,212.68,6.49,5.77,6.1,6.81,60.93,5.3,0,14.81,9.29
5dpf,49.58,2.89,12.41,17.84,11.71,212,9.49,6.31,39.96,74
10dpf,170.89,11.23,12.2,13.55,10.73,180.64,14.2,0,28.74,13.7
