stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,1.72,0,0,0
2dpf,0,1.33,1.62,0,3.06,0,0
3dpf,10.79,0,0,0,1.89,1.43,0.38
5dpf,0,0,0,0,8.06,1.26,1.49
10dpf,10.93,0.7,2.73,0,9.13,1.58,0.86
