stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0
2dpf,9.48,2.12,0.66,1.97,1.1,1.97,1.33,0.56
3dpf,74.4,0,0,4.31,46.25,0,0,0.72
5dpf,4.78,0.32,3.96,1.33,37.2,0.89,3.09,3.52
10dpf,40.62,1.35,1.25,1.09,45.76,0,6.6,0.88
