stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.86,0,0,0,0,0,0,0,0
2dpf,16.69,0,0,0,1.42,1.36,0,0,0.6
3dpf,530.62,0,0.29,0.65,0,2.85,0,0.43,1.2
5dpf,17.26,0.83,2.59,6.62,1.5,25.55,2.24,6.39,3.83
10dpf,637.66,2.43,4.67,1.83,3.12,15.81,4.72,1.52,4.75
