stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.14,1.7,1.92,2.14,1.39,1.09,1.89,0.54
3dpf,2.93,0.48,0,0.73,0,0,1.57,0
5dpf,0,1.82,0.53,3.94,1.07,0,0,3.87
10dpf,1.53,1.8,0,1.1,0,0,0,2.62
