stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.92,0,0,0
2dpf,80.16,0,0,1.1,34.77,1.33,0.78
3dpf,38.41,0,0,0,13.15,0.43,0
5dpf,8.69,0,1.77,1.28,27.14,0,0.93
10dpf,18.14,1.62,1.65,0,17.89,0,0.92
