stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.83,0,0,0,0,0,0
19hpf,0,0,0,1.57,0,0,0
2dpf,1.31,0,0,2.65,1.32,0.89,2.89
3dpf,9.76,0.46,0,1.1,6.4,0.34,0.31
5dpf,0.87,0,0.84,0.75,3.88,0,2.19
10dpf,2.95,2.07,0,0.78,1.72,1.43,0.61
