stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.27,0,0,0,1.28,5.98,0,2.64,1.57
3dpf,1.68,2.07,4.43,0.54,0,6.03,0,0,3.54
5dpf,0.79,0,2.07,1.19,0.7,3.97,0.29,0,1.48
10dpf,2.6,0,36.96,0.48,0,4.25,0,0,2.68
