stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.74
24hpf,0,0,0,0,0,0,1.36
2dpf,0,1.15,0,0.55,0,0,62.06
3dpf,1.31,0,0,0,0,0,16.88
5dpf,1.77,0,0.41,0,1.03,0.73,106.08
10dpf,0.49,0,0.37,0,0,0,36.5
