stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,6.84,0,0,0,0,0,0,0
14hpf,24.07,0,0,0,0,0,0,0
16hpf,37.67,0,0,0,0,2.62,0,3.42
19hpf,27.16,0,0,2.48,0,0,0,6.65
24hpf,15.6,0,0,0,0,0,0,0
2dpf,70.6,2.02,0,0,0,0,1.1,1.51
3dpf,40.89,1.74,0.39,0.93,0,0,0,0.42
5dpf,89.89,0,0,5.07,1.01,0,0,0.34
10dpf,45.82,0,0,5.01,0,0,0,0
