stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.77,1.15,0,1.32,0.63,1.16,1.69,3.8
3dpf,4.5,0,0,0.3,0,0,0.3,0
5dpf,2.24,2.09,1.96,0.34,0.47,0.43,0.53,1.59
10dpf,4.12,0,0,0,0,0,0,0
