stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,2.04
24hpf,0.87,0,0,0,0,0,0,1.68
2dpf,10.22,0,0,0.53,7.41,4.78,7.13,1.43
3dpf,61.15,0.87,0,0,10.21,30.65,0,4.49
5dpf,13.6,2.09,0.38,7.69,4.03,25.36,3.83,11.92
10dpf,53.04,0.88,3.4,12.59,0.53,3.15,4.36,6.72
