stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0.73
3dpf,0.44,0,0,0,0
5dpf,0,0.49,0.29,0.51,0.75
10dpf,1.54,0,0,0,0
