stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,11.3,0.87
2dpf,44.05,5.48,4.21,4.88,6.71,16.42,0,10.06,12.49
3dpf,1.75,0,0.3,0.48,0,3.03,0,2.97,0
5dpf,1.6,0,1.46,1.32,0.29,17.6,0.35,8,1.57
10dpf,1.04,0,0,1.79,0,0.7,0,2.48,0
