stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.82,0,0,0
2dpf,5.22,0,0.87,3.55,0,0,0
3dpf,41.69,0,0,3.72,0,0,0
5dpf,0.42,1.3,0.68,3.6,1.43,0.66,1.74
10dpf,30.5,0,0,12.93,0.93,0,0
