stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.92,0,0,0,0
24hpf,4.31,0,0,0,2.7,0,0,0,0
2dpf,28.81,1.06,0,1.02,13.47,0.82,0,6.06,8.61
3dpf,219.11,0.84,0.57,0,12.96,0,0,0.6,1.9
5dpf,7.72,0,1.25,0,11.21,0,0.53,1.15,2.61
10dpf,48.19,1.14,0,0,4.15,0,0,0,0
