stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.44,0,0,2.29,0,0.83,0,1.19
3dpf,10.41,0,0,0.69,0.4,2.35,0,0.44
5dpf,18.89,0,0.4,0,1.01,2.03,0.96,2.93
10dpf,6.31,1.17,0,1.55,0,0,0,0
