stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0.54,0,0,0.34,0.33,0,0,0
5dpf,0.69,1.06,4.22,0.53,9.83,1.61,1.57,1.22
10dpf,5.44,0,4.2,0,2.96,0,0,0.54
