stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,14.3,0,9.12,0,18.96,21.02,0,126.26,0,11.35
12hpf,82.59,16.32,1.77,0,89.32,63.99,1.95,592.95,64.11,99.32
14hpf,13.88,2.56,0,5,16.76,12.31,0,144.95,3.57,319.1
16hpf,118.35,12.48,1.71,6.96,94.97,29.96,4.3,211.11,50.51,649.15
19hpf,50.02,3.93,0,5.22,29.73,11.71,2,84.64,3.52,381.01
24hpf,38.45,4.23,4.58,10.46,76.94,61.56,9.08,26.44,52.17,203.77
2dpf,236.21,3.61,20.15,39.17,210.94,624.96,36.26,41.06,154.36,327.81
3dpf,399.29,10.02,10.14,17.01,42.42,515.92,6.19,0.36,23.83,64.83
5dpf,95.81,11.18,23.36,52.69,30.12,387.09,23.66,17.34,63.48,163.85
10dpf,269.71,32.63,41.94,32.72,23.41,304.41,11.8,1.16,28.35,67.64
