stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.53,0,0.58,0,2.22,1.7,3.08,0.63
3dpf,107.32,0.31,0,0,0,1.39,2.06,1.92
5dpf,3.93,0,0,1.62,1.06,5.96,3.05,1.05
10dpf,82.3,0,0,1.51,0,1.91,2.72,0
