stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
12hpf,0,0,0,0,0,5.1
16hpf,0,0,1.88,0,0,0
24hpf,0.85,0,0,0,0,0.93
2dpf,9.59,0,0,0,0.69,2.3
3dpf,13.27,0,0.59,0,0,0
5dpf,2.16,0.46,0.58,0,0.87,0.34
10dpf,2.38,0,2.55,1.02,0,0
