stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.22,0,0.61,0.48,0,1.44
3dpf,2.84,0,0,0,0.34,0
5dpf,0,0,0,0,0.38,0
10dpf,4.59,0.38,0.46,0,0,0
