stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.83,0,0,0
2dpf,4.58,0,0,4.95,5.69,24.15,1.35,1.28
3dpf,42.85,0.71,0,0.36,0.84,18.07,0.5,0
5dpf,6.11,1.39,0.72,0.32,0,27.09,4.16,2.15
10dpf,23.26,0,0,0.45,0.92,7.75,0.49,0
