stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.64,0,0,0.54,0,0.7,0.74,1.15
3dpf,1.94,0,0,0,1.39,0,0,0.36
5dpf,0.52,0.43,1.08,0,5.74,0.68,0.98,6.12
10dpf,0.48,0.57,0.81,0.5,0,0,0,0
