stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.65,0,1.45,1.63,0.55,1.43,0,2.42
3dpf,3.99,0,1.04,0.33,7.15,0,0.36,0
5dpf,2.36,1,1.99,0.93,8.86,0.46,1.86,9.51
10dpf,4.92,0.91,0.53,0.47,4.58,0,1.14,5.01
