stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.61,4.09,4.84,4.59,1.68
3dpf,12.39,0.34,2.97,0,0
5dpf,3.01,0,2.39,2.6,0
10dpf,6.73,0,0.4,0,3.2
