stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.17,0,1.91,0.93,0.92,0,0,0.63,4.6
3dpf,6.5,0,0,0,1.48,0.81,0,0,1.28
5dpf,1.03,1.15,1.6,0,0.35,11.14,0.51,0,3.41
10dpf,29.35,0.49,1.23,0,0,1.1,0,0,2.06
