stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.96,0.93,14.34,1.33,1.32,0
3dpf,1.31,3.31,0,0,1.96,0.56
5dpf,1.09,3.84,2.19,0,2.49,1.47
10dpf,1.36,4.59,0,0,1.16,0
