stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.87,0,0,0,0,0,0,0
2dpf,2.92,0,0,0,0.59,0,0,0
3dpf,7.19,0,0,0.73,0.83,3.51,0,0
5dpf,1.24,1.07,0,0,0.69,12.42,1.36,2.59
10dpf,3.23,0,0.87,0,0.45,4.82,0,0
