stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,1.3,0,0,0,1.91
3dpf,2.32,0,0.54,1.41,0.35,0,0,1.2
5dpf,2.45,0.97,0.35,1.35,2.12,0.49,0.3,11
10dpf,1.1,0.52,1.2,0.83,0,0,0.82,2.42
