stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,32.21,0,0,0,0
14hpf,0,0,13.96,0,0,0,0
24hpf,0,0,6.42,0,0,0,0
2dpf,0.63,0,16.86,1.86,0,0,0
3dpf,1.88,0.56,5.7,0,0,0,0
5dpf,2.12,0,63.23,3.06,1.7,0,1.09
10dpf,6.16,1.06,61.73,1.16,0,0.84,0
