stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.55,0,1.25
3dpf,1.96,0.88,1.16,0
5dpf,0.96,0,0.47,0.62
10dpf,1.7,0,1.38,0
