stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.33,0,0,0.85
3dpf,0.77,0,0,0,0,0,1.1
5dpf,0.63,0.36,0,0,0.65,0.82,0.34
10dpf,0.41,0,0.44,0,0,1.24,0.48
