stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.84,4.03,0,0.66,0.72
3dpf,25.45,0,0.33,0,0.3,0
5dpf,0.91,0,1.14,1.55,0.48,0
10dpf,8.94,0,1.99,0,0,0
