stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.61,0,0.8,1.5,2.05,1.25,0.94,2.5
3dpf,12.88,0,0,0,1.6,0,0,0.33
5dpf,3.22,0.4,1.88,0.8,4.97,1,0,3.96
10dpf,8.52,0.94,0.95,0,2.84,1,0,0.51
