stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,335.49
12hpf,0,0,0,0,0,0,0,0,0,28.68
14hpf,0,0,0,0,0,0,0,0,0,870.43
16hpf,0,0,0,0,0,0,0,0,0,210.6
19hpf,0,0,0,0,0,0,0,0,0,1557.38
24hpf,12.71,0,2.35,0,3.02,0,0,0,1.6,511.91
2dpf,74,0,9.15,13.63,4.88,11.34,1.09,0,2.28,747.53
3dpf,136.68,21.31,1.78,4.54,2.43,19.53,0.99,0,0.81,588.35
5dpf,80.89,22.27,7.37,45.11,5.9,72.77,4.91,1.5,8.19,2197.97
10dpf,180.22,59.57,3.63,26.49,5.86,23.95,1.51,0,6.74,1205.88
