stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,0,1.92
2dpf,10.9,0,4.21,0.68,0,1.41,1.17,0,0.92,0
3dpf,113.84,0,0,0,0,1.26,0,0,0,0
5dpf,3.7,2.08,0,1.77,2.76,7.38,0.48,0.66,1.29,2.27
10dpf,718.25,2.19,3.66,3.82,2.75,11.23,0,0,2.81,3.73
