stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.7,1.35,0,0.86,0.55,0,0.75,0,0
3dpf,8.57,0.73,0,0.53,6.09,1.33,0,0,0
5dpf,0,0.51,0,0,1.17,0.71,0,0,0.45
10dpf,3.63,1.56,0.77,0,6.57,0.38,0.57,3.72,0.56
