stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.46,0,0,3.77,3.74,0,0,7.12
3dpf,38.11,0,0.43,0.8,2.82,0,0,0.96
5dpf,2.45,0.86,1.75,0.45,2.32,2.68,0.72,0.3
10dpf,27.75,0.58,0,0,1.07,0,0,0
