stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.82,0,0,0,5.76,7.92
2dpf,0,0,0.73,2.16,0,0
3dpf,0.54,0,0.84,0.36,0.5,0
5dpf,0,0.34,0,1.24,0.46,0
10dpf,1.96,0,0,2.44,0,0
