stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,278.47,0,0,0,57.91,0,0,53.95,30.96,79.36
12hpf,115.78,10.45,0,0,16.84,1.94,0,85.39,26.63,35.57
14hpf,350.49,11.45,2.36,39.53,35.17,3.11,0,58.8,55.55,84.59
16hpf,415.82,27.8,0,57.84,44.36,9.57,0,31.8,58.69,77.86
19hpf,331.21,0,0,11.08,8.96,4.27,0,7.3,6.31,30.23
24hpf,82.43,2.36,0,12.84,9.86,7.46,3.48,2.89,10.2,17.45
2dpf,331.67,5.29,8.65,102.31,220.01,424.22,35.62,13.37,150.5,297.14
3dpf,379.42,5.07,0.3,44.2,29.37,354.16,2.88,0,31.71,47.99
5dpf,180.74,17,6.76,177.03,46.29,518.47,16.6,45.54,86.08,241.75
10dpf,395.97,16.12,4.73,90.07,23.51,290.36,18.06,0.57,29.76,68.44
