stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.47,0,0,0,0,1.36
3dpf,2.54,0.4,0,0,0,0.97
5dpf,1.85,0,0.32,0.47,1.08,1.21
10dpf,2.36,0,0,0,0.53,0.74
