stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,1.76,0,0,0,0,0
14hpf,0,16.88,2.43,0,0,0,4.04,0
16hpf,0,6.97,0,0,0,0,0,0
19hpf,0,1.66,0,0,0,0,0,0
24hpf,0,6.06,0,0,0,0,0,0
2dpf,5.95,4.24,1.03,1.73,0.55,0,1.21,3.2
3dpf,7.81,3.44,0.58,0,1.61,0,0,0.31
5dpf,1.54,4.61,0.72,0,4.49,0.46,0.35,0.74
10dpf,11.6,20.78,0,0,3.64,0,0.63,1.45
