stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,22.91,0
14hpf,0,0,0,0,0,0,127.93,0
16hpf,7.12,0,0,0,0,0,649.75,2.47
19hpf,0,0,0,1.59,0,0,90.2,0
24hpf,2.14,0,0,0,0.82,0,507.87,0.93
2dpf,1.84,1.5,8.58,2.21,1.95,0,74.36,0
3dpf,0,0,7.26,0,1.41,0,27.23,0
5dpf,0.57,0,20.32,0,4.89,1.5,66.1,3.19
10dpf,2.91,0,25.95,0,1.11,0.85,22.94,0
