stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,11.56,0,0,0,0,0,0
16hpf,1.67,0,1.64,0,0,0,6.47,0
19hpf,0,0,0,0,0,0,3.41,0
24hpf,0,0,0,0,0,0,2.55,0
3dpf,1.92,0,0.93,2.47,0,0,0.34,0
5dpf,5.37,0,1.93,8.74,0.99,0.36,0.6,0.44
10dpf,1.41,0,0,0,0,0,0,0
