stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,2.23,3.2,16.46,0,0,2.28,1.35
3dpf,4.04,0,1.82,1.46,190.45,0,0,0,0.57
5dpf,3.69,0.46,6.04,6.02,554.39,0.75,8.89,1.18,13.09
10dpf,1.79,0,0.72,0,85.77,0,0,3.46,0
