stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.45,0.5,0,0
3dpf,11.13,0,1.11,0
5dpf,2.03,0,1.65,0
10dpf,9.97,0,4.34,0.67
