stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,2.36,1.04,1.78,2.37
3dpf,1.52,0,2.09,0
5dpf,0,0,0.33,6.64
10dpf,1.62,0,1.2,20.14
