stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.29,0,0,0.85,0,0,0,0
2dpf,6.75,0,0,10.38,1.41,3.07,0,22.16
3dpf,11.98,1.54,0,5.8,6.97,6.38,0,12.11
5dpf,40.57,11.68,1,7.1,2.07,38.7,0.66,49.51
10dpf,19.54,106.22,1.16,17.11,2.91,9.23,0,12.84
