stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.02,0,0,3.12,1.81,1.16,0,0,4.66
3dpf,81.35,0,0,0,0,5.71,0,0,0
5dpf,9.3,0.39,2.68,1.91,0.81,15.21,0.94,0,4.09
10dpf,88.95,1.47,2.49,1.5,0,4.19,0,0.7,0.45
