stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.54,0,2.03,2.39,2.6,10.18,0.49,1.12,0.83
3dpf,10.06,0,0,0.88,0.4,9.92,0.29,0.49,1.4
5dpf,2.03,0,0,0.34,0.38,5.75,1.23,0.29,1.16
10dpf,8.66,0.68,0,1.15,0,3.69,0,0,0.44
