stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,70.01,14.54,2.03,6.43,0,0,0,127.43,1.98
14hpf,90.19,6.01,3.67,23.54,0,0,0,177.62,23.13
16hpf,28.92,12.27,2.37,6.76,0,0,0,85.44,5.67
19hpf,16.29,2.93,0,0,0,0,1.56,6.98,0
24hpf,2.87,0,0,0,0,0,0,14.77,0
2dpf,63.74,0,1.13,8.2,15.37,0.94,0,12.99,2.63
3dpf,5.06,0.76,0,2.32,5.57,0,0,1.89,1.29
5dpf,10.15,0,0,2.02,8.16,0,0,6.67,3.27
10dpf,20.42,0,0.41,1.07,3.37,0.47,0,3.46,1.99
