stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
19hpf,0,0,0,0,0,0,0,0,1.63
24hpf,1.1,0,0,0,0,0,0,0,107.1
2dpf,0,0,0,0.67,1.61,0.65,0.99,0,3.42
3dpf,0,1.59,0,0,0,0.91,0.48,0,15.08
5dpf,0.83,0,3.07,0.98,0,6.43,0,0.71,24.98
10dpf,0,1.27,0,0,0,0.59,0.7,0,40.74
