stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.08,0,0.56,0.92,0,0
3dpf,3.95,0,0,1.99,0,0.41
5dpf,0,0.65,0,2,0,0.96
10dpf,0,0,0,1.58,0.39,1.03
