stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.02,0
2dpf,9.51,0,0.82,1.54,5.08,4.09,0,5.11,1.13
3dpf,2.61,0.29,0.34,0,0.31,0,0,0.58,0.93
5dpf,4.69,1.77,0.82,0.89,5.8,0,0.44,5.89,3.64
10dpf,1.68,0,0,1.46,1.23,0,0,6.28,1.94
