stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.18,9.43,0,0,18.46,0,0,8.93,0,49.68
12hpf,322.3,51.69,0,22.77,102.61,27.53,2.16,196.69,239.16,358.75
14hpf,25.06,10.29,9.09,10.21,18.29,13.55,2.55,24.05,28.33,71.79
16hpf,132.89,33.87,17.63,20.58,88.14,39.53,7.67,33.92,91.06,182.21
19hpf,67.92,3.45,1.52,7.44,16.2,4.08,4.78,8.43,6.53,120.05
24hpf,135.48,4.24,44.66,13.33,47.93,24.21,38.1,0.85,37.11,123.15
2dpf,587.74,10.91,42.38,46.1,180.66,396.04,63.91,15.37,92.36,200.97
3dpf,1398.69,19.39,22.1,26.93,26.24,426.41,12.54,0,26.69,75.04
5dpf,361.96,26.88,92.8,99.69,45.62,807.18,53.91,25.42,93.8,440.22
10dpf,959.6,62.78,108.02,74.99,42.72,554.27,27.23,0,65.26,135.13
