stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.63,0.53,9.79,0,1.56,0,4.29
3dpf,4.45,1.86,4.19,1.33,1.52,0,2.03
5dpf,0.38,3.05,20.12,0,2.03,1.03,5
10dpf,5.21,1.45,21,0.44,2.13,0.82,7.01
