stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1.29,0,0,0,0,0,0,0
2dpf,17.81,0.77,0,1.73,7.6,0,4.81,4.68
3dpf,237.73,0,0.29,0.31,18.16,0,0,2.38
5dpf,8.27,0,0,0,2.3,0.61,0,3.46
10dpf,182.72,0,0,0,17.82,0,0,0
