stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.75,0,0,0,1.86,0,0,0
16hpf,0,0,0,0,4.88,0,0,3.94
2dpf,0,0,0,0,0,0,0.8,0.48
3dpf,0,0,0,0.97,6.71,3.81,0,0
5dpf,0.29,0,4.31,4.21,2.03,0,0,0.41
10dpf,0,1.47,0.73,0.73,0,0,0,0
