stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,48.92,0,0,0,18.17,0,0,8.96,21.09,10.6
12hpf,216.37,18.24,0,2.51,37.47,15.68,0,6.6,61.25,80.44
14hpf,158.63,2.55,6.13,5.1,33.43,25.75,2.56,10.49,50.18,104.47
16hpf,190,13.09,7.84,9.55,75.15,31.74,16.44,14.98,73.03,111.61
19hpf,346.39,0,0,7.15,31.41,7.27,3.31,0,12.08,131.43
24hpf,286.11,4.61,18.71,30.29,126.45,34.94,12.96,1.97,44.33,66.39
2dpf,588.48,3.85,46.71,80.61,272.44,464.87,52.72,4.64,149.06,401.73
3dpf,1791.11,23.91,60.43,48.37,67.67,1006.85,20.92,0,44.8,142.88
5dpf,261.24,41.71,99.85,178.22,63.76,1064.94,64.27,44.48,103.04,623.69
10dpf,602.63,19.27,111.99,65.91,21.08,318.83,16.86,0,27.96,75.67
