stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.56,0,0.75,3.89
3dpf,2.24,0,0.5,0.32,0
5dpf,1.13,0.29,0,1.47,2.21
10dpf,4.82,0,0,3.59,0.56
